22,2,49,26,0.75
29,20,32,28,0.5
34,3,45,5,0.5
44,12,1,35,1.0
26,34,21,6,0.75
49,11,20,47,1.0
16,13,30,8,1.0
31,32,19,25,0.4166666666666667
30,10,29,31,1.0
46,20,48,41,0.75
39,28,49,29,0.375
0,42,14,4,0.75
15,27,10,37,0.375
45,17,47,36,1.0
34,27,39,23,0.4166666666666667
44,27,9,47,0.2916666666666667
8,11,9,29,1.0
6,29,38,15,0.375
19,47,32,17,0.625
6,40,50,27,0.3333333333333333
14,16,37,44,1.0
48,33,29,24,0.75
9,43,29,11,1.0
16,1,12,38,0.4166666666666667
26,34,40,4,0.75
5,37,29,33,0.5
25,11,12,31,0.75
42,9,48,37,0.5416666666666666
39,14,35,11,1.0
32,37,27,4,0.25
1,13,23,45,1.0
23,13,28,12,0.75
14,10,20,49,1.0
10,6,14,4,0.5416666666666666
33,43,45,24,0.2916666666666667
15,18,1,42,0.625
9,31,24,42,0.5
49,32,17,9,0.25
16,49,48,13,0.5416666666666666
14,34,8,3,1.0
29,26,49,40,0.75
43,23,36,49,0.5
1,5,18,47,0.5
10,48,1,11,1.0
45,26,50,23,0.5416666666666666
39,1,48,11,0.75
30,37,14,26,1.0
40,38,32,45,0.4166666666666667
39,36,13,19,0.4166666666666667
39,10,11,0,1.0
28,5,15,19,0.5
44,11,18,34,0.5416666666666666
8,43,34,39,0.375
13,34,39,16,0.5416666666666666
44,30,43,33,0.6666666666666666
49,27,25,1,0.625
33,2,22,35,0.75
36,35,33,15,0.75
23,50,26,16,1.0
38,22,11,36,0.6666666666666666
13,15,41,26,0.625
8,32,4,40,0.5
43,38,1,4,0.6666666666666666
16,42,6,3,0.75
46,18,22,11,0.75
24,27,50,38,0.2916666666666667
14,19,42,3,0.75
5,16,29,28,0.4166666666666667
33,23,4,45,0.75
31,14,17,21,1.0
45,41,38,0,0.20833333333333334
46,10,45,28,0.75
17,1,46,15,0.6666666666666666
33,32,9,18,0.5
19,50,7,28,0.75
30,37,32,26,0.6666666666666666
9,36,40,41,0.4166666666666667
45,44,11,48,0.6666666666666666
50,31,44,27,0.75
30,36,16,45,0.625
35,9,19,13,0.6666666666666666
48,20,50,16,1.0
4,34,28,25,0.25
44,12,29,10,0.75
46,9,34,1,0.625
48,33,20,9,0.75
26,38,1,8,0.75
30,9,43,17,1.0
48,7,14,23,0.75
25,5,20,45,0.5416666666666666
39,14,9,10,0.625
47,28,40,42,0.75
27,21,18,28,0.625
42,27,38,19,0.4166666666666667
25,20,26,7,0.75
50,3,8,18,0.5
22,21,40,8,1.0
9,42,43,46,0.5416666666666666
25,9,49,42,0.25
17,29,44,24,0.5416666666666666
17,42,7,24,0.625
10,26,44,27,0.75
34,29,48,25,0.75
25,28,20,35,1.0
9,4,17,24,0.5
40,26,3,31,1.0
46,45,25,40,0.5
19,8,40,2,0.5416666666666666
17,3,14,50,0.75
19,8,24,40,0.5416666666666666
31,45,34,37,1.0
32,41,20,47,0.75
1,0,17,3,0.625
0,50,48,36,1.0
41,8,25,9,0.4166666666666667
1,37,36,4,0.6666666666666666
19,35,10,21,1.0
43,37,42,18,0.5416666666666666
12,23,49,47,0.3333333333333333
49,27,25,38,0.3333333333333333
45,15,40,42,0.5
7,46,20,41,0.625
25,7,9,36,0.3333333333333333
19,27,39,36,0.25
47,33,37,26,0.75
31,11,27,44,0.75
14,41,42,6,0.5
30,32,3,50,1.0
8,9,11,28,0.6666666666666666
0,8,10,11,0.75
15,0,47,31,0.625
24,47,29,39,0.75
28,10,16,41,0.5
0,39,50,34,0.75
15,4,34,29,0.5
7,39,9,43,0.5416666666666666
38,10,50,49,0.75
35,12,21,16,1.0
19,46,14,39,0.75
42,23,6,11,0.5
17,21,13,44,0.75
10,13,7,11,0.75
0,18,20,19,0.4166666666666667
43,15,19,40,0.4166666666666667
30,13,35,33,0.5
39,5,18,50,0.375
28,2,35,16,0.5416666666666666
43,45,13,6,0.5416666666666666
43,17,22,30,1.0
14,21,19,43,1.0
13,47,34,0,0.75
42,25,4,26,0.375
35,46,13,5,0.5
7,13,37,11,0.75
48,31,17,28,1.0
17,20,19,43,0.5416666666666666
33,18,1,10,0.75
50,21,20,19,0.4166666666666667
3,22,16,46,0.5
23,24,9,49,0.5
18,50,38,37,0.625
30,17,33,41,1.0
29,2,38,21,1.0
42,49,5,34,0.4166666666666667
30,8,37,32,0.2916666666666667
11,33,49,37,0.75
19,45,27,4,0.4166666666666667
47,8,50,1,1.0
22,8,50,14,1.0
18,48,3,37,0.5416666666666666
19,40,48,42,0.5416666666666666
44,4,33,20,0.5
28,32,18,41,0.2916666666666667
12,36,10,49,0.5
26,2,45,19,0.5
1,38,4,20,0.6666666666666666
19,45,48,3,0.75
36,40,33,0,0.5416666666666666
22,30,37,6,0.3333333333333333
15,27,9,47,0.375
12,1,44,23,0.75
34,17,21,33,0.75
30,20,4,41,0.75
22,12,8,20,0.75
46,27,14,18,0.5416666666666666
5,33,30,47,0.75
22,36,31,49,0.375
35,42,8,50,0.3333333333333333
18,26,21,28,0.75
29,38,43,22,0.2916666666666667
19,47,37,35,0.75
23,33,20,6,0.625
48,2,13,44,0.75
38,27,4,21,0.125
34,24,3,20,0.75
12,46,25,43,1.0
48,30,43,23,0.625
21,44,38,9,0.4166666666666667
43,32,3,20,1.0
6,15,37,18,0.16666666666666666
17,21,31,1,1.0
21,16,47,33,0.75
43,6,41,1,0.5
15,11,38,19,0.5416666666666666
48,50,31,49,1.0
47,22,46,3,0.625
5,31,14,17,1.0
38,32,21,9,0.3333333333333333
7,14,18,41,0.625
25,0,31,49,0.625
37,7,36,44,0.2916666666666667
47,1,36,35,1.0
12,46,22,45,0.5
3,9,39,24,0.625
13,7,26,37,0.75
31,3,14,33,1.0
5,1,15,19,0.625
32,35,17,47,0.75
6,13,33,19,0.5
7,9,16,23,0.5416666666666666
40,35,6,42,0.75
14,9,43,0,0.6666666666666666
18,2,34,44,0.5
30,41,40,15,0.5416666666666666
9,21,10,36,0.625
45,41,43,27,0.5416666666666666
30,50,35,45,0.375
2,46,31,37,0.75
42,35,0,29,1.0
50,7,39,8,0.375
8,9,50,13,1.0
10,45,28,43,0.5
16,46,0,8,0.625
32,50,27,49,0.625
10,43,20,34,1.0
1,39,35,12,1.0
24,50,22,28,0.75
4,38,0,37,0.375
45,4,7,33,0.5
20,8,6,12,0.75
3,11,16,20,1.0
23,45,25,36,0.5
28,25,11,17,1.0
35,30,28,11,1.0
48,29,2,41,0.625
20,47,34,14,1.0
5,2,39,30,0.3333333333333333
11,9,27,15,0.5416666666666666
23,25,36,5,0.3333333333333333
7,13,19,36,0.625
38,42,27,33,0.5
42,34,16,7,1.0
3,34,38,31,0.75
13,7,50,5,0.4166666666666667
6,33,36,13,0.4166666666666667
14,43,18,42,0.75
37,48,43,49,0.75
34,44,4,33,0.5416666666666666
34,31,28,27,0.75
49,34,9,46,0.5416666666666666
5,6,22,3,0.5416666666666666
8,15,27,25,0.3333333333333333
13,35,48,26,0.75
33,22,16,45,0.625
23,24,14,28,0.5416666666666666
0,28,48,38,0.16666666666666666
50,11,20,30,1.0
25,38,23,33,0.3333333333333333
9,16,32,19,0.375
2,22,33,25,0.625
30,2,14,37,0.75
42,48,36,29,1.0
8,28,21,12,0.625
12,26,27,48,0.6666666666666666
23,13,46,3,1.0
11,40,29,47,1.0
33,43,35,0,0.75
49,39,8,26,0.5416666666666666
42,17,27,34,0.75
44,37,34,10,0.75
19,10,30,17,1.0
28,49,19,33,0.3333333333333333
9,0,39,47,0.5416666666666666
46,20,1,16,0.6666666666666666
38,31,50,34,0.375
19,33,7,6,0.3333333333333333
14,48,38,26,0.75
8,49,28,18,0.375
46,34,50,25,0.25
4,39,45,25,0.5
23,29,43,14,0.75
40,39,32,26,0.75
26,13,14,36,1.0
47,15,9,34,0.75
18,36,9,7,0.375
45,50,12,22,0.75
50,0,33,35,0.75
49,1,45,2,0.6666666666666666
48,39,6,37,0.75
27,8,38,48,0.5
22,27,37,43,0.5416666666666666
38,11,25,45,0.5
41,19,14,46,0.625
13,20,23,29,1.0
21,17,48,24,0.625
21,11,18,33,0.625
3,24,11,6,0.6666666666666666
6,8,11,18,0.6666666666666666
40,19,4,39,0.5
23,11,16,10,1.0
7,48,47,15,0.75
6,3,13,8,0.75
48,29,22,35,0.75
8,46,23,37,0.3333333333333333
8,12,20,46,1.0
26,2,43,18,0.75
8,26,46,32,1.0
38,2,47,22,1.0
47,35,27,12,0.75
15,39,50,48,0.75
0,23,39,3,0.3333333333333333
11,32,38,12,0.5
1,11,7,27,0.75
43,33,16,32,1.0
25,7,45,11,0.5416666666666666
3,20,42,0,0.75
13,27,22,48,0.5
14,5,17,44,0.6666666666666666
49,15,28,46,0.25
49,18,38,21,0.2916666666666667
22,16,49,2,0.3333333333333333
27,3,32,30,0.75
46,43,20,36,0.6666666666666666
39,6,26,31,0.5
27,45,32,47,0.5
5,14,45,13,0.75
36,22,3,42,0.625
12,13,28,35,1.0
4,36,8,15,0.5
15,13,6,39,0.3333333333333333
49,19,3,40,0.5416666666666666
45,10,42,15,0.5
23,46,11,49,0.625
2,35,11,30,1.0
9,31,5,35,0.6666666666666666
16,1,36,3,0.3333333333333333
40,48,15,47,0.75
41,13,36,9,0.75
35,44,9,3,0.75
7,44,46,29,0.3333333333333333
40,7,1,31,1.0
47,43,22,5,0.625
42,9,0,26,0.5
0,6,24,7,0.2916666666666667
26,36,10,40,0.75
42,36,46,1,0.5
43,45,2,28,0.75
23,43,31,0,0.75
43,18,8,48,1.0
30,40,43,44,1.0
22,15,17,9,0.75
7,42,3,28,0.75
38,28,10,41,0.3333333333333333
1,6,17,35,0.625
47,24,13,38,0.3333333333333333
21,10,32,41,0.75
39,19,8,2,0.75
50,13,12,43,1.0
12,27,46,20,0.4166666666666667
35,25,29,21,1.0
14,36,39,42,0.6666666666666666
31,45,48,38,0.5
17,47,38,29,1.0
49,14,20,17,0.625
17,13,30,1,1.0
1,27,23,8,0.5416666666666666
45,14,26,27,0.75
34,30,43,9,1.0
35,22,0,30,0.75
38,42,26,32,0.5
31,36,2,27,0.75
27,37,19,21,0.5
40,34,12,11,1.0
29,41,28,27,0.3333333333333333
3,34,47,45,1.0
9,27,17,6,0.4166666666666667
12,32,16,9,0.75
36,0,44,30,0.5416666666666666
15,42,5,8,0.625
22,33,34,45,0.625
2,34,6,28,0.5416666666666666
48,11,28,22,0.75
39,1,19,26,1.0
2,21,26,25,1.0
13,1,2,39,1.0
9,6,48,16,0.75
44,31,17,4,0.75
44,18,13,21,0.3333333333333333
6,0,50,48,0.75
12,5,23,36,0.5
28,7,42,35,1.0
23,37,19,5,0.3333333333333333
11,6,27,28,0.5416666666666666
7,23,34,49,0.4166666666666667
17,40,8,27,0.5416666666666666
29,35,12,31,1.0
36,39,3,4,0.5
5,22,36,49,0.5
40,24,45,43,0.6666666666666666
45,34,44,11,0.5416666666666666
41,0,49,38,0.25
31,19,46,50,1.0
23,31,43,39,0.75
46,4,29,44,0.5416666666666666
28,46,27,23,0.4166666666666667
39,4,49,7,0.2916666666666667
18,6,23,7,0.08333333333333333
9,50,23,28,0.5
4,14,22,21,0.75
0,10,39,29,0.3333333333333333
16,29,3,32,0.75
7,46,23,30,0.5
11,21,48,28,1.0
45,2,39,20,0.75
42,45,8,39,0.5
20,0,10,7,0.75
12,28,15,45,0.75
26,34,40,39,0.75
0,39,27,25,0.5416666666666666
13,0,31,37,0.75
44,22,39,28,0.3333333333333333
25,41,1,29,0.6666666666666666
5,31,6,27,0.625
8,17,29,19,0.75
29,39,19,25,0.75
29,13,32,0,0.625
47,8,3,16,1.0
48,41,17,1,1.0
31,0,2,32,0.75
44,4,24,31,0.5416666666666666
26,16,45,47,1.0
50,38,20,12,1.0
29,28,49,30,0.625
4,7,44,13,0.3333333333333333
2,18,20,15,0.5416666666666666
12,16,27,31,0.75
33,12,9,48,0.75
48,45,41,0,0.5416666666666666
28,34,46,27,0.4166666666666667
11,1,46,28,0.75
10,49,44,1,0.5
0,44,17,36,0.75
14,48,0,3,0.75
4,2,39,13,1.0
30,32,11,31,1.0
39,17,3,2,0.75
8,32,39,4,0.4166666666666667
44,40,2,22,0.75
5,24,23,3,0.4166666666666667
10,39,20,31,1.0
3,40,31,13,1.0
36,42,21,18,0.5416666666666666
17,16,12,1,1.0
11,25,6,12,0.75
0,5,33,37,0.3333333333333333
30,8,17,37,1.0
43,49,36,27,0.5416666666666666
30,36,17,11,1.0
39,32,4,10,0.375
20,3,21,31,1.0
36,47,27,16,0.5416666666666666
41,22,12,9,0.4166666666666667
25,33,32,6,0.5
46,45,6,41,0.3333333333333333
5,13,29,30,0.75
12,19,29,50,0.6666666666666666
37,4,27,20,0.5416666666666666
45,41,44,3,0.6666666666666666
44,1,11,20,1.0
22,6,33,41,0.3333333333333333
42,39,23,13,0.3333333333333333
26,28,34,42,1.0
31,6,33,19,0.625
28,14,37,33,0.75
12,27,9,43,0.6666666666666666
22,45,29,12,0.75
49,39,0,8,0.4166666666666667
41,31,37,49,0.75
13,6,28,33,0.625
46,8,29,5,0.5416666666666666
50,7,46,42,0.75
37,42,21,50,1.0
38,4,37,19,0.16666666666666666
44,21,2,12,0.75
44,15,26,27,0.4166666666666667
27,21,44,41,0.25
42,2,49,33,0.5416666666666666
47,32,38,16,0.5
11,28,9,14,0.6666666666666666
1,31,50,0,1.0
42,14,18,46,0.75
22,0,40,26,0.75
32,41,22,47,0.5416666666666666
38,33,45,6,0.3333333333333333
0,32,35,3,0.5416666666666666
41,38,50,19,0.25
5,45,35,33,0.625
23,7,44,49,0.375
17,6,43,45,0.6666666666666666
14,23,3,38,0.75
2,36,23,50,0.5416666666666666
5,31,43,16,0.75
42,2,14,27,0.75
4,23,38,43,0.75
37,10,49,16,1.0
23,34,40,16,0.75
14,36,4,31,0.5
17,42,30,3,0.75
39,45,15,26,0.4166666666666667
35,11,32,44,0.75
24,28,15,17,0.75
45,31,10,24,0.6666666666666666
41,28,20,40,0.5416666666666666
30,19,23,42,0.75
14,22,4,21,0.75
34,32,14,28,0.75
37,10,7,42,1.0
16,4,49,28,0.4166666666666667
32,9,35,24,0.5416666666666666
22,9,25,18,0.3333333333333333
15,1,11,39,1.0
25,30,14,50,0.75
46,0,23,43,0.625
25,39,1,31,0.75
31,43,34,7,1.0
31,23,49,32,0.5416666666666666
18,44,23,4,0.25
12,4,41,48,0.75
4,28,44,35,0.5416666666666666
25,35,5,6,0.2916666666666667
33,48,1,0,0.75
43,6,48,26,1.0
9,2,7,16,0.75
8,21,16,12,1.0
33,41,26,18,0.75
28,0,4,40,0.5
17,15,32,4,0.5
40,8,18,43,1.0
15,37,24,41,0.5416666666666666
8,36,11,44,0.5
1,4,49,50,1.0
0,44,12,19,0.5416666666666666
49,6,19,15,0.3333333333333333
13,38,3,8,0.75
6,7,34,32,0.2916666666666667
11,13,6,38,0.5
40,4,20,33,1.0
40,36,32,48,0.2916666666666667
43,45,35,16,1.0
1,26,25,27,0.75
23,14,50,25,0.5416666666666666
23,46,4,34,0.5
7,33,44,11,0.5
5,2,39,22,0.3333333333333333
1,13,34,17,1.0
4,26,5,24,0.625
2,12,21,15,0.75
0,28,5,30,0.625
10,44,33,4,0.5
11,9,6,7,0.6666666666666666
40,24,30,13,0.75
27,45,18,35,0.625
26,36,32,47,0.75
47,14,9,44,0.5416666666666666
13,31,5,15,0.625
22,15,1,25,0.625
9,7,5,38,0.16666666666666666
22,13,1,7,0.625
45,21,15,14,0.75
12,18,13,4,0.75
4,30,43,32,0.75
48,44,15,50,0.75
43,33,2,4,1.0
39,21,49,34,0.3333333333333333
35,18,3,16,0.5416666666666666
30,36,9,46,0.6666666666666666
39,17,49,0,0.5416666666666666
30,35,24,6,0.6666666666666666
45,25,40,10,0.75
14,35,25,12,0.75
25,49,34,32,0.25
3,6,7,1,0.4166666666666667
20,10,49,46,0.75
23,45,2,3,0.5
8,25,42,46,0.5416666666666666
36,45,35,14,1.0
50,41,14,2,0.75
25,34,39,43,0.75
42,21,25,18,0.75
2,47,45,41,0.5
40,12,48,16,1.0
19,31,38,7,0.4166666666666667
16,2,42,12,0.5
48,28,20,7,1.0
49,9,5,13,0.375
5,15,26,45,0.5416666666666666
12,30,48,28,1.0
28,10,46,44,0.5416666666666666
34,11,30,2,1.0
27,11,9,34,0.6666666666666666
9,39,15,47,0.75
3,35,36,17,0.4166666666666667
26,31,6,18,0.5
31,33,34,12,0.75
0,35,38,34,0.75
36,25,2,27,0.625
37,43,14,45,0.5
10,5,13,2,0.75
24,2,18,22,0.5
45,43,21,47,0.75
44,10,34,5,0.6666666666666666
5,28,33,38,0.3333333333333333
25,39,3,30,1.0
4,22,18,42,0.2916666666666667
9,28,25,40,0.5
48,11,1,7,1.0
7,35,10,44,0.3333333333333333
13,35,23,39,0.625
22,30,26,25,0.75
36,38,11,37,0.625
13,40,11,19,0.5416666666666666
6,21,42,13,0.625
24,39,40,47,0.625
24,25,38,3,0.5
9,41,24,20,0.5
15,48,16,10,0.75
4,15,44,1,0.625
20,38,47,43,0.5
22,9,3,4,0.5
34,46,1,6,0.5
1,43,37,3,0.75
26,40,8,46,0.75
25,15,43,17,0.75
46,11,5,34,0.5
5,8,39,49,0.25
24,20,19,0,0.75
34,23,20,16,0.75
5,47,38,48,0.5
8,29,26,20,0.5
44,37,46,22,0.5
20,42,46,7,0.75
38,10,47,8,0.5
38,10,1,42,0.5416666666666666
6,35,5,21,0.5
24,50,49,2,0.75
49,41,0,38,0.3333333333333333
41,45,35,47,0.5
50,5,22,3,0.5416666666666666
23,50,29,16,1.0
18,27,3,24,0.4166666666666667
20,30,22,12,0.75
16,26,9,43,1.0
13,34,38,4,0.6666666666666666
46,21,14,29,1.0
4,31,26,17,0.75
31,22,32,24,0.625
8,46,35,49,0.5416666666666666
48,32,45,9,0.5416666666666666
6,21,7,46,0.6666666666666666
13,6,42,3,0.625
37,48,30,43,1.0
4,45,32,13,0.5
46,25,12,45,0.5
18,39,23,37,0.25
45,26,44,20,0.6666666666666666
18,28,32,24,0.4166666666666667
13,22,27,49,0.5
27,19,36,21,0.5416666666666666
11,7,16,42,1.0
36,4,45,43,0.5
33,19,5,45,0.5
16,7,38,46,0.25
47,31,40,15,1.0
12,16,33,3,0.75
24,42,30,7,0.625
18,1,7,27,0.625
37,20,43,39,1.0
34,45,20,29,0.6666666666666666
0,34,6,33,0.625
12,41,18,36,0.625
15,9,20,43,0.75
9,34,13,19,0.5
30,32,36,45,0.75
27,2,0,33,0.5416666666666666
30,24,22,15,0.625
16,19,42,8,0.375
49,26,19,31,0.75
41,11,42,50,0.75
23,34,50,16,0.75
23,15,48,36,0.5
7,50,37,17,1.0
23,36,46,1,0.5416666666666666
15,6,48,11,0.75
14,48,0,24,0.75
19,21,31,16,0.4166666666666667
17,19,39,36,0.5
25,1,29,34,0.75
40,35,23,47,0.5
19,3,11,32,0.75
5,28,34,3,0.625
48,1,0,9,0.6666666666666666
28,14,16,31,1.0
47,14,49,12,0.75
42,33,35,50,0.6666666666666666
25,19,49,38,0.3333333333333333
48,24,6,40,0.6666666666666666
16,38,25,28,0.3333333333333333
6,1,42,30,0.75
8,46,24,3,0.5416666666666666
9,18,7,48,0.5416666666666666
35,17,22,4,0.3333333333333333
13,44,43,14,0.75
7,32,26,5,0.5416666666666666
42,31,16,30,1.0
44,50,22,11,0.75
28,10,43,29,0.75
16,12,6,9,0.75
44,22,12,11,0.625
12,41,10,44,0.5
41,29,16,2,0.5416666666666666
23,5,46,9,0.3333333333333333
7,4,0,18,0.375
37,0,27,26,0.75
41,21,2,48,1.0
49,46,39,25,0.25
14,39,36,27,0.2916666666666667
45,32,27,38,0.25
18,4,21,12,0.5416666666666666
27,35,2,42,0.75
4,13,26,28,0.75
39,13,26,12,1.0
2,9,4,6,0.4166666666666667
19,47,35,46,0.375
41,10,9,37,0.375
17,25,23,38,0.5
4,47,46,10,0.75
46,12,31,35,1.0
11,49,23,17,1.0
14,17,38,47,1.0
12,13,2,39,1.0
42,48,18,8,0.75
48,37,23,13,0.375
3,1,29,33,0.625
46,41,12,18,0.5416666666666666
18,8,1,22,0.75
19,16,26,17,0.75
4,11,24,39,0.5416666666666666
20,9,18,29,0.5
31,5,46,27,0.5
13,42,27,1,0.75
48,33,13,34,0.75
19,16,2,13,0.375
38,25,32,50,0.2916666666666667
5,11,39,14,0.5416666666666666
46,14,16,12,0.6666666666666666
17,36,45,39,0.5
25,23,50,0,0.25
34,16,21,10,0.75
7,29,25,21,0.75
22,47,49,14,0.5
11,36,6,13,0.5
3,39,11,21,1.0
27,48,22,11,0.625
50,8,36,4,0.6666666666666666
24,6,17,39,0.2916666666666667
13,23,1,4,1.0
30,44,0,29,0.5416666666666666
35,6,9,50,0.4166666666666667
21,20,10,48,1.0
46,38,17,21,0.4166666666666667
44,17,39,20,1.0
9,19,41,18,0.25
48,49,6,44,0.4166666666666667
40,33,5,11,0.75
41,21,18,26,0.75
50,22,3,37,0.5416666666666666
34,7,3,27,0.75
50,5,15,36,0.5416666666666666
24,31,0,21,0.625
7,19,10,21,0.5
17,31,33,49,0.75
17,41,39,23,0.5416666666666666
7,36,43,24,0.75
31,37,43,6,0.6666666666666666
44,50,31,47,0.75
10,41,27,50,0.5416666666666666
32,3,22,30,0.75
21,9,11,46,0.75
30,12,25,46,1.0
42,8,12,10,0.75
4,22,24,33,0.625
34,22,6,36,0.4166666666666667
42,25,14,0,0.75
12,27,4,43,0.75
5,23,43,14,0.5
50,46,6,20,0.5416666666666666
1,18,3,9,0.4166666666666667
46,42,16,39,0.4166666666666667
43,45,7,29,0.6666666666666666
29,5,41,25,0.5
16,34,6,19,0.5
3,30,32,18,0.75
20,7,21,18,0.75
33,22,19,32,0.625
36,22,24,37,0.4166666666666667
22,29,49,26,0.5
23,7,15,37,0.20833333333333334
5,10,8,29,0.625
17,1,8,31,0.4166666666666667
31,41,13,19,0.5416666666666666
19,42,36,13,0.625
34,8,7,26,1.0
0,17,49,22,0.6666666666666666
39,21,48,22,0.625
22,46,32,8,0.625
22,3,8,26,1.0
20,25,50,7,0.75
34,41,14,31,1.0
21,42,50,3,1.0
8,26,16,19,0.75
1,38,50,11,0.6666666666666666
50,2,7,29,1.0
11,9,26,43,0.6666666666666666
1,38,34,50,1.0
42,36,33,37,1.0
35,45,39,31,0.75
3,20,5,49,0.5416666666666666
9,11,27,19,0.5
44,23,46,49,0.3333333333333333
10,2,36,12,0.75
30,38,44,10,0.75
25,5,23,50,0.4166666666666667
27,44,25,37,0.5
33,30,49,14,0.75
0,12,48,50,1.0
47,17,15,32,0.75
6,30,42,3,0.75
18,37,12,35,0.75
41,46,31,9,0.75
43,38,31,47,1.0
13,41,44,15,0.3333333333333333
50,11,2,3,1.0
0,49,25,24,0.375
18,6,39,13,0.4166666666666667
0,34,26,45,0.4166666666666667
23,7,9,0,0.3333333333333333
22,28,19,20,0.75
2,19,32,27,0.5416666666666666
32,27,12,10,0.75
50,46,17,40,0.75
21,6,5,41,0.5
26,15,45,21,0.75
43,4,36,6,0.25
32,22,27,49,0.3333333333333333
31,21,35,48,1.0
23,14,30,9,0.75
43,2,16,3,0.625
39,28,45,4,0.2916666666666667
34,46,47,5,0.375
41,26,22,38,0.5
40,3,19,2,0.5
23,40,19,16,0.625
2,39,23,17,0.75
32,22,30,45,0.625
29,50,20,31,1.0
22,15,6,18,0.3333333333333333
49,39,42,5,0.3333333333333333
38,20,31,6,0.25
40,43,19,20,0.625
28,33,48,3,0.75
32,8,27,18,0.5416666666666666
35,31,7,2,1.0
6,9,41,37,0.5
34,49,13,47,0.5416666666666666
7,44,18,43,0.3333333333333333
35,43,6,3,1.0
49,41,45,12,0.5
3,13,30,39,1.0
14,4,39,13,0.4166666666666667
18,50,24,26,0.75
6,47,11,42,0.75
0,32,28,2,0.5416666666666666
22,45,32,30,0.625
32,23,24,10,0.5416666666666666
28,20,30,33,1.0
17,14,46,7,0.75
36,23,30,34,0.625
29,20,44,48,0.75
14,19,2,28,0.6666666666666666
15,25,8,30,0.625
1,23,6,24,0.375
45,3,36,4,0.5
39,0,18,21,0.375
25,23,8,42,0.4166666666666667
25,5,37,41,0.3333333333333333
30,22,23,3,1.0
28,33,39,5,0.5
39,25,44,21,0.75
29,50,3,7,0.75
26,30,29,24,0.75
43,16,17,9,1.0
15,4,20,36,0.5
35,14,17,20,1.0
47,37,27,29,0.75
44,29,36,30,0.75
4,33,45,11,0.75
16,48,29,27,0.5416666666666666
20,3,6,43,0.6666666666666666
35,47,3,42,1.0
35,32,26,25,0.75
8,21,7,3,1.0
27,1,32,40,0.5
20,28,2,17,1.0
0,9,27,31,0.5
12,24,42,1,0.75
3,38,23,1,0.5
5,41,48,6,0.3333333333333333
20,49,18,31,0.6666666666666666
41,39,14,43,0.5416666666666666
12,36,35,3,1.0
6,18,26,0,0.5416666666666666
6,48,19,46,0.5416666666666666
3,42,50,35,0.6666666666666666
49,12,48,31,0.75
22,3,26,8,1.0
7,6,49,14,0.375
34,5,2,41,0.5
50,24,33,47,0.75
5,9,50,36,0.6666666666666666
27,34,33,11,0.75
48,29,9,28,0.375
42,11,38,34,0.5416666666666666
39,45,10,36,0.5
26,35,1,27,1.0
30,39,20,16,1.0
8,26,2,45,1.0
15,48,44,3,0.75
41,34,45,9,0.4166666666666667
22,25,38,48,0.5
5,27,11,15,0.625
15,36,22,17,0.75
50,22,8,24,0.5416666666666666
19,7,0,15,0.5
10,2,12,27,0.625
46,35,3,38,0.75
4,12,20,26,1.0
35,16,36,2,0.75
42,38,9,37,0.375
39,13,6,26,0.625
48,28,41,23,0.625
44,6,14,9,0.5
34,27,38,20,0.5
24,5,46,36,0.3333333333333333
41,42,50,32,0.5
5,10,33,44,0.5
24,48,31,19,0.75
41,30,50,35,0.75
11,8,46,0,0.75
10,42,4,13,0.25
42,26,9,33,0.75
23,17,50,18,0.75
11,27,7,4,0.5416666666666666
35,16,22,26,1.0
19,40,11,5,0.5
28,17,8,19,0.75
11,47,28,21,0.75
50,21,33,3,1.0
0,3,17,48,0.2916666666666667
2,15,14,30,0.6666666666666666
5,9,35,33,0.2916666666666667
26,35,21,17,1.0
18,38,27,45,0.25
5,32,48,35,0.5416666666666666
41,15,17,5,0.5
17,45,34,14,1.0
50,7,3,31,1.0
19,5,20,32,0.625
20,47,38,48,0.75
8,27,11,31,0.75
7,25,37,24,0.4166666666666667
17,19,38,43,0.5416666666666666
37,50,5,2,0.4166666666666667
5,1,48,10,0.625
6,35,44,45,0.16666666666666666
31,49,7,30,0.6666666666666666
45,0,15,27,0.3333333333333333
49,17,38,3,0.5
8,10,0,2,0.75
7,16,0,2,0.75
23,44,16,50,0.75
